date;value;daily_value
1995-08-04;6.5;0.024224010140128094
1995-08-03;6.53;0.024332363545220836
1995-08-02;6.44;0.024007212085952467
1995-08-01;6.5;0.024224010140128094
1995-07-31;6.45;0.02404335354773135
1995-07-28;6.49;0.02418788558173901
1995-07-27;6.43;0.023971067241612687
1995-07-26;6.48;0.024151757643919858
1995-07-25;6.43;0.023971067241612687
1995-07-24;6.46;0.024079491627548855
1995-07-21;6.53;0.024332363545220836
1995-07-20;6.43;0.023971067241612687
1995-07-19;6.43;0.023971067241612687
1995-07-18;6.25;0.02331988089867565
1995-07-17;6.22;0.023211243009990667
1995-07-14;6.15;0.022957635693132694
1995-07-13;6.09;0.022740125360409813
1995-07-12;6.1;0.0227763855910057
1995-07-11;6.09;0.022740125360409813
1995-07-10;6.04;0.022558773121206244
1995-07-07;6.04;0.022558773121206244
1995-07-06;6.05;0.022595050382667736
1995-07-05;6.19;0.023102574552136268
1995-07-03;6.21;0.02317502358812895
1995-06-30;6.21;0.02317502358812895
1995-06-29;6.28;0.023428488235377465
1995-06-28;6.1;0.0227763855910057
1995-06-27;6.15;0.022957635693132694
1995-06-26;6.11;0.022812642417369133
1995-06-23;6.06;0.02263132423667713
1995-06-22;6.04;0.022558773121206244
1995-06-21;6.13;0.022885145859907752
1995-06-20;6.16;0.022993875507859585
1995-06-19;6.13;0.022885145859907752
1995-06-16;6.21;0.02317502358812895
1995-06-15;6.18;0.023066344936717442
1995-06-14;6.15;0.022957635693132694
1995-06-13;6.14;0.022921392477370794
1995-06-12;6.37;0.023754127105868328
1995-06-09;6.4;0.023862612406744255
1995-06-08;6.22;0.023211243009990667
1995-06-07;6.2;0.023138800769073598
1995-06-06;6.08;0.022703861724915342
1995-06-05;6.08;0.022703861724915342
1995-06-02;6.1;0.0227763855910057
1995-06-01;6.2;0.023138800769073598
1995-05-31;6.3;0.023500876161719475
1995-05-30;6.3;0.023500876161719475
1995-05-26;6.4;0.023862612406744255
1995-05-25;6.39;0.023826454025765997
1995-05-24;6.44;0.024007212085952467
1995-05-23;6.57;0.024476787478744377
1995-05-22;6.63;0.024693322161306597
1995-05-19;6.61;0.02462115742272175
1995-05-18;6.61;0.02462115742272175
1995-05-17;6.53;0.024332363545220836
1995-05-16;6.57;0.024476787478744377
1995-05-15;6.62;0.02465724147759918
1995-05-12;6.67;0.024837611196804055
1995-05-11;6.68;0.024873675034031706
1995-05-10;6.66;0.024801543991559427
1995-05-09;6.61;0.02462115742272175
1995-05-08;6.7;0.02494579260687857
1995-05-05;6.69;0.0249097355038419
1995-05-04;6.85;0.025486245567640786
1995-05-03;6.96;0.025882097608453947
1995-05-02;7.04;0.02616973536710976
1995-05-01;7.09;0.026349400238889764
1995-04-28;7.07;0.0262775443196972
1995-04-27;7.04;0.02616973536710976
1995-04-26;7.01;0.026061896311024846
1995-04-25;7.01;0.026061896311024846
1995-04-24;7.01;0.026061896311024846
1995-04-21;7.01;0.026061896311024846
1995-04-20;7.02;0.02609784600893228
1995-04-19;7.06;0.026241611345967364
1995-04-18;7.04;0.02616973536710976
1995-04-17;7.04;0.02616973536710976
1995-04-13;7.03;0.02613379236073854
1995-04-12;7.06;0.026241611345967364
1995-04-11;7.09;0.026349400238889764
1995-04-10;7.12;0.02645715905638113
1995-04-07;7.11;0.026421242791219157
1995-04-06;7.09;0.026349400238889764
1995-04-05;7.12;0.02645715905638113
1995-04-04;7.12;0.02645715905638113
1995-04-03;7.14;0.02652898156774164
1995-03-31;7.2;0.026744368995235135
1995-03-30;7.18;0.026672586532194842
1995-03-29;7.16;0.026600790724695678
1995-03-28;7.16;0.026600790724695678
1995-03-27;7.05;0.02620567502864546
1995-03-24;7.09;0.026349400238889764
1995-03-23;7.21;0.02678025522413474
1995-03-22;7.21;0.02678025522413474
1995-03-21;7.16;0.026600790724695678
1995-03-20;7.12;0.02645715905638113
1995-03-17;7.12;0.02645715905638113
1995-03-16;7.05;0.02620567502864546
1995-03-15;7.09;0.026349400238889764
1995-03-14;7.09;0.026349400238889764
1995-03-13;7.19;0.02670847943146981
1995-03-10;7.23;0.026852017679779294
1995-03-09;7.3;0.027103081317170208
1995-03-08;7.36;0.027318148894273087
1995-03-07;7.44;0.027604719488927287
1995-03-06;7.41;0.02749728043307531
1995-03-03;7.36;0.027318148894273087
1995-03-02;7.3;0.027103081317170208
1995-03-01;7.23;0.026852017679779294
1995-02-28;7.22;0.02681613811876815
1995-02-27;7.24;0.02688789390776769
1995-02-24;7.33;0.027210630076401898
1995-02-23;7.34;0.027246473008357697
1995-02-22;7.34;0.027246473008357697
1995-02-21;7.44;0.027604719488927287
1995-02-17;7.43;0.02756890979114246
1995-02-16;7.4;0.027461460771527335
1995-02-15;7.45;0.027640525866678978
1995-02-14;7.51;0.027855294447243217
1995-02-13;7.61;0.02821297689046265
1995-02-10;7.62;0.02824872692206437
1995-02-09;7.58;0.028105706935832586
1995-02-08;7.53;0.027926857441862296
1995-02-07;7.52;0.02789107760210463
1995-02-06;7.53;0.027926857441862296
1995-02-03;7.49;0.027783718189788864
1995-02-02;7.68;0.028463157645286508
1995-02-01;7.66;0.028391693965157394
1995-01-31;7.6;0.028177223549308295
1995-01-30;7.65;0.028355957165659973
1995-01-27;7.66;0.028391693965157394
1995-01-26;7.76;0.02874888020409916
1995-01-25;7.8;0.02889166225501505
1995-01-24;7.86;0.029105736405821148
1995-01-23;7.83;0.028998714162842276
1995-01-20;7.82;0.02896303349049223
1995-01-19;7.74;0.028677469378846077
1995-01-18;7.71;0.028570328377508503
1995-01-17;7.7;0.028534608104346937
1995-01-13;7.69;0.028498884527139445
1995-01-12;7.8;0.02889166225501505
1995-01-11;7.79;0.02885597169071108
1995-01-10;7.84;0.0290343915391178
1995-01-09;7.89;0.029212729000382964
1995-01-06;7.87;0.02914140389747022
1995-01-05;7.88;0.02917706809544285
1995-01-04;7.82;0.02896303349049223
1995-01-03;7.88;0.02917706809544285
1994-12-30;7.84;0.0290343915391178
1994-12-29;7.82;0.02896303349049223
1994-12-28;7.8;0.02889166225501505
1994-12-27;7.76;0.02874888020409916
1994-12-23;7.85;0.029070065619918317
1994-12-22;7.84;0.0290343915391178
1994-12-21;7.8;0.02889166225501505
1994-12-20;7.81;0.02892734952142373
1994-12-19;7.81;0.02892734952142373
1994-12-16;7.81;0.02892734952142373
1994-12-15;7.79;0.02885597169071108
1994-12-14;7.8;0.02889166225501505
1994-12-13;7.83;0.028998714162842276
1994-12-12;7.85;0.029070065619918317
1994-12-09;7.79;0.02885597169071108
1994-12-08;7.79;0.02885597169071108
1994-12-07;7.81;0.02892734952142373
1994-12-06;7.73;0.028641759014136348
1994-12-05;7.83;0.028998714162842276
1994-12-02;7.81;0.02892734952142373
1994-12-01;7.92;0.02931969196302564
1994-11-30;7.91;0.029284040933563737
1994-11-29;7.95;0.029426625310158272
1994-11-28;7.88;0.02917706809544285
1994-11-25;7.8;0.02889166225501505
1994-11-23;7.81;0.02892734952142373
1994-11-22;8.0;0.029604781787795353
1994-11-21;8.03;0.029711636240548067
1994-11-18;8.01;0.02964040322364081
1994-11-17;8.03;0.029711636240548067
1994-11-16;7.97;0.02949789776331979
1994-11-15;7.92;0.02931969196302564
1994-11-14;7.94;0.029390984150712285
1994-11-10;7.98;0.029533529058234365
1994-11-09;7.94;0.029390984150712285
1994-11-08;8.01;0.02964040322364081
1994-11-07;8.05;0.029782856121740586
1994-11-04;8.04;0.029747247822786704
1994-11-03;7.96;0.029462263180835002
1994-11-02;7.96;0.029462263180835002
1994-11-01;7.91;0.029284040933563737
1994-10-31;7.81;0.02892734952142373
1994-10-28;7.82;0.02896303349049223
1994-10-27;7.88;0.02917706809544285
1994-10-26;7.88;0.02917706809544285
1994-10-25;7.88;0.02917706809544285
1994-10-24;7.86;0.029105736405821148
1994-10-21;7.81;0.02892734952142373
1994-10-20;7.8;0.02889166225501505
1994-10-19;7.68;0.028463157645286508
1994-10-18;7.64;0.02832021705905241
1994-10-17;7.62;0.02824872692206437
1994-10-14;7.61;0.02821297689046265
1994-10-13;7.64;0.02832021705905241
1994-10-12;7.69;0.028498884527139445
1994-10-11;7.65;0.028355957165659973
1994-10-07;7.7;0.028534608104346937
1994-10-06;7.78;0.02882027782786789
1994-10-05;7.77;0.028784580665863757
1994-10-04;7.7;0.028534608104346937
1994-10-03;7.66;0.028391693965157394
1994-09-30;7.62;0.02824872692206437
1994-09-29;7.64;0.02832021705905241
1994-09-28;7.57;0.02806994366231219
1994-09-27;7.61;0.02821297689046265
1994-09-26;7.57;0.02806994366231219
1994-09-23;7.57;0.02806994366231219
1994-09-22;7.56;0.02803417707677447
1994-09-21;7.56;0.02803417707677447
1994-09-20;7.53;0.027926857441862296
1994-09-19;7.49;0.027783718189788864
1994-09-16;7.52;0.02789107760210463
1994-09-15;7.35;0.027282312614107518
1994-09-14;7.41;0.02749728043307531
1994-09-13;7.44;0.027604719488927287
1994-09-12;7.46;0.027676328925019256
1994-09-09;7.44;0.027604719488927287
1994-09-08;7.3;0.027103081317170208
1994-09-07;7.29;0.027067225074239865
1994-09-06;7.27;0.02699550259988026
1994-09-02;7.21;0.02678025522413474
1994-09-01;7.19;0.02670847943146981
1994-08-31;7.19;0.02670847943146981
1994-08-30;7.2;0.026744368995235135
1994-08-29;7.24;0.02688789390776769
1994-08-26;7.24;0.02688789390776769
1994-08-25;7.29;0.027067225074239865
1994-08-24;7.22;0.02681613811876815
1994-08-23;7.28;0.027031365502017124
1994-08-22;7.31;0.02713893423142988
1994-08-19;7.27;0.02699550259988026
1994-08-18;7.28;0.027031365502017124
1994-08-17;7.15;0.02656488781520583
1994-08-16;7.19;0.02670847943146981
1994-08-15;7.3;0.027103081317170208
1994-08-12;7.27;0.02699550259988026
1994-08-11;7.36;0.027318148894273087
1994-08-10;7.3;0.027103081317170208
1994-08-09;7.33;0.027210630076401898
1994-08-08;7.28;0.027031365502017124
1994-08-05;7.28;0.027031365502017124
1994-08-04;7.12;0.02645715905638113
1994-08-03;7.09;0.026349400238889764
1994-08-02;7.11;0.026421242791219157
1994-08-01;7.13;0.026493071981681382
1994-07-29;7.12;0.02645715905638113
1994-07-28;7.29;0.027067225074239865
1994-07-27;7.34;0.027246473008357697
1994-07-26;7.28;0.027031365502017124
1994-07-25;7.27;0.02699550259988026
1994-07-22;7.29;0.027067225074239865
1994-07-21;7.27;0.02699550259988026
1994-07-20;7.25;0.02692376680337727
1994-07-19;7.15;0.02656488781520583
1994-07-18;7.2;0.026744368995235135
1994-07-15;7.25;0.02692376680337727
1994-07-14;7.25;0.02692376680337727
1994-07-13;7.41;0.02749728043307531
1994-07-12;7.43;0.02756890979114246
1994-07-11;7.47;0.027712128664569846
1994-07-08;7.42;0.02753309677274718
1994-07-07;7.3;0.027103081317170208
1994-07-06;7.32;0.027174783817640602
1994-07-05;7.31;0.02713893423142988
1994-07-01;7.34;0.027246473008357697
1994-06-30;7.34;0.027246473008357697
1994-06-29;7.24;0.02688789390776769
1994-06-28;7.26;0.02695963636720755
1994-06-27;7.18;0.026672586532194842
1994-06-24;7.22;0.02681613811876815
1994-06-23;7.1;0.026385323185595944
1994-06-22;7.13;0.026493071981681382
1994-06-21;7.22;0.02681613811876815
1994-06-20;7.16;0.026600790724695678
1994-06-17;7.14;0.02652898156774164
1994-06-16;7.07;0.0262775443196972
1994-06-15;7.1;0.026385323185595944
1994-06-14;7.0;0.026025943266416718
1994-06-13;7.07;0.0262775443196972
1994-06-10;7.03;0.02613379236073854
1994-06-09;6.98;0.025954027134589275
1994-06-08;6.96;0.025882097608453947
1994-06-07;6.95;0.02584612782094986
1994-06-06;6.91;0.02570221516011717
1994-06-03;6.98;0.025954027134589275
1994-06-02;7.07;0.0262775443196972
1994-06-01;7.12;0.02645715905638113
1994-05-31;7.17;0.026636690296810706
1994-05-27;7.12;0.02645715905638113
1994-05-26;7.09;0.026349400238889764
1994-05-25;7.14;0.02652898156774164
1994-05-24;7.17;0.026636690296810706
1994-05-23;7.19;0.02670847943146981
1994-05-20;7.02;0.02609784600893228
1994-05-19;6.96;0.025882097608453947
1994-05-18;7.03;0.02613379236073854
1994-05-17;7.03;0.02613379236073854
1994-05-16;7.24;0.02688789390776769
1994-05-13;7.29;0.027067225074239865
1994-05-12;7.36;0.027318148894273087
1994-05-11;7.4;0.027461460771527335
1994-05-10;7.33;0.027210630076401898
1994-05-09;7.49;0.027783718189788864
1994-05-06;7.35;0.027282312614107518
1994-05-05;7.11;0.026421242791219157
1994-05-04;7.14;0.02652898156774164
1994-05-03;7.13;0.026493071981681382
1994-05-02;7.09;0.026349400238889764
1994-04-29;7.06;0.026241611345967364
1994-04-28;7.04;0.02616973536710976
1994-04-26;6.86;0.025522248887854815
1994-04-25;6.86;0.025522248887854815
1994-04-22;6.93;0.025774178193938013
1994-04-21;6.91;0.02570221516011717
1994-04-20;7.05;0.02620567502864546
1994-04-19;7.1;0.026385323185595944
1994-04-18;7.14;0.02652898156774164
1994-04-15;6.97;0.02591806404612651
1994-04-14;6.97;0.02591806404612651
1994-04-13;6.93;0.025774178193938013
1994-04-12;6.87;0.025558248851975662
1994-04-11;6.92;0.025738198353209008
1994-04-08;6.94;0.025810154682992525
1994-04-07;6.86;0.025522248887854815
1994-04-06;6.93;0.025774178193938013
1994-04-05;6.97;0.02591806404612651
1994-04-04;7.16;0.026600790724695678
1994-03-31;6.77;0.025198098111411937
1994-03-30;6.78;0.025234128302931147
1994-03-29;6.71;0.02498184634378564
1994-03-28;6.63;0.024693322161306597
1994-03-25;6.61;0.02462115742272175
1994-03-24;6.58;0.024512885024674524
1994-03-23;6.44;0.024007212085952467
1994-03-22;6.44;0.024007212085952467
1994-03-21;6.55;0.02440458226320441
1994-03-18;6.49;0.02418788558173901
1994-03-17;6.4;0.023862612406744255
1994-03-16;6.4;0.023862612406744255
1994-03-15;6.47;0.024115626326071116
1994-03-14;6.5;0.024224010140128094
1994-03-11;6.46;0.024079491627548855
1994-03-10;6.48;0.024151757643919858
1994-03-09;6.38;0.023790292259007195
1994-03-08;6.38;0.023790292259007195
1994-03-07;6.32;0.02357325052215753
1994-03-04;6.38;0.023790292259007195
1994-03-03;6.35;0.023681786637896884
1994-03-02;6.3;0.023500876161719475
1994-03-01;6.28;0.023428488235377465
1994-02-28;6.15;0.022957635693132694
1994-02-25;6.21;0.02317502358812895
1994-02-24;6.22;0.023211243009990667
1994-02-23;6.13;0.022885145859907752
1994-02-22;6.05;0.022595050382667736
1994-02-18;6.09;0.022740125360409813
1994-02-17;6.0;0.022413629988005113
1994-02-16;5.89;0.022014204868314735
1994-02-15;5.88;0.02197787300024512
1994-02-14;5.9;0.02205053331865159
1994-02-11;5.88;0.02197787300024512
1994-02-10;5.91;0.022086858351877403
1994-02-09;5.92;0.022123179968680518
1994-02-08;6.01;0.022449920885692087
1994-02-07;5.96;0.022268432284189288
1994-02-04;5.94;0.022195812955461136
1994-02-03;5.81;0.021723454172950518
1994-02-02;5.77;0.02157799669635363
1994-02-01;5.77;0.02157799669635363
1994-01-31;5.7;0.02132331420632294
1994-01-28;5.68;0.021250516920212625
1994-01-27;5.73;0.021432484412042818
1994-01-26;5.77;0.02157799669635363
1994-01-25;5.78;0.02161436620211621
1994-01-24;5.74;0.021468867623597454
1994-01-21;5.73;0.021432484412042818
1994-01-20;5.71;0.02135970770404949
1994-01-19;5.76;0.02154162376510893
1994-01-18;5.74;0.021468867623597454
1994-01-14;5.78;0.02161436620211621
1994-01-13;5.71;0.02135970770404949
1994-01-12;5.6;0.020959190471492306
1994-01-11;5.67;0.021214113130496592
1994-01-10;5.67;0.021214113130496592
1994-01-07;5.7;0.02132331420632294
1994-01-06;5.84;0.021832511337693816
1994-01-05;5.9;0.02205053331865159
1994-01-04;5.88;0.02197787300024512
1994-01-03;5.92;0.022123179968680518
1993-12-31;5.83;0.021796162371279237
1993-12-30;5.82;0.02175980998322391
1993-12-29;5.74;0.021468867623597454
1993-12-28;5.72;0.02139609777240814
1993-12-27;5.72;0.02139609777240814
1993-12-23;5.72;0.02139609777240814
1993-12-22;5.74;0.021468867623597454
1993-12-21;5.85;0.021868856883155985
1993-12-20;5.83;0.021796162371279237
1993-12-17;5.81;0.021723454172950518
1993-12-16;5.84;0.021832511337693816
1993-12-15;5.83;0.021796162371279237
1993-12-14;5.82;0.02175980998322391
1993-12-13;5.78;0.02161436620211621
1993-12-10;5.73;0.021432484412042818
1993-12-09;5.68;0.021250516920212625
1993-12-08;5.71;0.02135970770404949
1993-12-07;5.71;0.02135970770404949
1993-12-06;5.72;0.02139609777240814
1993-12-03;5.8;0.02168709493974852
1993-12-02;5.81;0.021723454172950518
1993-12-01;5.82;0.02175980998322391
1993-11-30;5.83;0.021796162371279237
1993-11-29;5.76;0.02154162376510893
1993-11-26;5.78;0.02161436620211621
1993-11-24;5.84;0.021832511337693816
1993-11-23;5.82;0.02175980998322391
1993-11-22;5.89;0.022014204868314735
1993-11-19;5.84;0.021832511337693816
1993-11-18;5.72;0.02139609777240814
1993-11-17;5.65;0.021141295254589743
1993-11-16;5.66;0.02117770590883694
1993-11-15;5.69;0.02128691727858456
1993-11-12;5.66;0.02117770590883694
1993-11-10;5.72;0.02139609777240814
1993-11-09;5.64;0.021104881167066658
1993-11-08;5.7;0.02132331420632294
1993-11-05;5.75;0.02150524740773818
1993-11-04;5.67;0.021214113130496592
1993-11-03;5.67;0.021214113130496592
1993-11-02;5.63;0.021068463645645963
1993-11-01;5.56;0.020813444791945024
1993-10-29;5.43;0.020339391097090598
1993-10-28;5.41;0.02026640808174829
1993-10-27;5.44;0.020375877433087553
1993-10-26;5.43;0.020339391097090598
1993-10-25;5.47;0.020485315762153178
1993-10-22;5.42;0.02030290131354029
1993-10-21;5.35;0.0200473762418385
1993-10-20;5.26;0.019718595373929837
1993-10-19;5.27;0.01975514040750692
1993-10-18;5.27;0.01975514040750692
1993-10-15;5.19;0.019462683258764102
1993-10-14;5.23;0.019608939518422908
1993-10-13;5.27;0.01975514040750692
1993-10-12;5.27;0.01975514040750692
1993-10-08;5.26;0.019718595373929837
1993-10-07;5.33;0.01997433801312898
1993-10-06;5.35;0.0200473762418385
1993-10-05;5.35;0.0200473762418385
1993-10-04;5.34;0.02001085885421361
1993-10-01;5.34;0.02001085885421361
1993-09-30;5.4;0.02022991140109287
1993-09-29;5.35;0.0200473762418385
1993-09-28;5.28;0.019791681983050147
1993-09-27;5.3;0.01986475476263294
1993-09-24;5.42;0.02030290131354029
1993-09-23;5.42;0.02030290131354029
1993-09-22;5.45;0.020412360322152878
1993-09-21;5.47;0.020485315762153178
1993-09-20;5.42;0.02030290131354029
1993-09-17;5.38;0.020156907690549453
1993-09-16;5.37;0.02012040065935139
1993-09-15;5.39;0.0201934112709079
1993-09-14;5.37;0.02012040065935139
1993-09-13;5.26;0.019718595373929837
1993-09-10;5.29;0.019828220101203442
1993-09-09;5.35;0.0200473762418385
1993-09-08;5.23;0.019608939518422908
1993-09-07;5.23;0.019608939518422908
1993-09-03;5.31;0.019901285967982574
1993-09-02;5.41;0.02026640808174829
1993-09-01;5.46;0.02044883976495271
1993-08-31;5.45;0.020412360322152878
1993-08-30;5.44;0.020375877433087553
1993-08-27;5.48;0.020521788314398215
1993-08-26;5.42;0.02030290131354029
1993-08-25;5.51;0.020631185307862232
1993-08-24;5.54;0.020740551320153067
1993-08-23;5.6;0.020959190471492306
1993-08-20;5.61;0.02099561829851382
1993-08-19;5.64;0.021104881167066658
1993-08-18;5.69;0.02128691727858456
1993-08-17;5.7;0.02132331420632294
1993-08-16;5.68;0.021250516920212625
1993-08-13;5.72;0.02139609777240814
1993-08-12;5.77;0.02157799669635363
1993-08-11;5.75;0.02150524740773818
1993-08-10;5.82;0.02175980998322391
1993-08-09;5.82;0.02175980998322391
1993-08-06;5.86;0.021905199008309673
1993-08-05;5.86;0.021905199008309673
1993-08-04;5.87;0.02194153771379881
1993-08-03;5.83;0.021796162371279237
1993-08-02;5.85;0.021868856883155985
1993-07-30;5.83;0.021796162371279237
1993-07-29;5.81;0.021723454172950518
1993-07-28;5.9;0.02205053331865159
1993-07-27;5.92;0.022123179968680518
1993-07-26;5.93;0.022159498169660452
1993-07-23;5.95;0.022232124326770908
1993-07-22;5.9;0.02205053331865159
1993-07-21;5.83;0.021796162371279237
1993-07-20;5.75;0.02150524740773818
1993-07-19;5.71;0.02135970770404949
1993-07-16;5.71;0.02135970770404949
1993-07-15;5.72;0.02139609777240814
1993-07-14;5.72;0.02139609777240814
1993-07-13;5.78;0.02161436620211621
1993-07-12;5.75;0.02150524740773818
1993-07-09;5.76;0.02154162376510893
1993-07-08;5.78;0.02161436620211621
1993-07-07;5.8;0.02168709493974852
1993-07-06;5.8;0.02168709493974852
1993-07-02;5.76;0.02154162376510893
1993-07-01;5.8;0.02168709493974852
1993-06-30;5.8;0.02168709493974852
1993-06-29;5.79;0.021650732283018392
1993-06-28;5.8;0.02168709493974852
1993-06-25;5.84;0.021832511337693816
1993-06-24;5.88;0.02197787300024512
1993-06-23;5.91;0.022086858351877403
1993-06-22;5.91;0.022086858351877403
1993-06-21;5.92;0.022123179968680518
1993-06-18;5.97;0.02230473682838241
1993-06-17;5.93;0.022159498169660452
1993-06-16;5.96;0.022268432284189288
1993-06-15;5.96;0.022268432284189288
1993-06-14;5.97;0.02230473682838241
1993-06-11;5.97;0.02230473682838241
1993-06-10;6.07;0.022667594683878356
1993-06-09;6.07;0.022667594683878356
1993-06-08;6.09;0.022740125360409813
1993-06-07;6.08;0.022703861724915342
1993-06-04;6.11;0.022812642417369133
1993-06-03;6.02;0.022486208373351246
1993-06-02;6.06;0.02263132423667713
1993-06-01;6.07;0.022667594683878356
1993-05-28;6.16;0.022993875507859585
1993-05-27;6.11;0.022812642417369133
1993-05-26;6.12;0.02284889584012184
1993-05-25;6.17;0.02303011192217319
1993-05-24;6.16;0.022993875507859585
1993-05-21;6.16;0.022993875507859585
1993-05-20;6.09;0.022740125360409813
1993-05-19;6.11;0.022812642417369133
1993-05-18;6.15;0.022957635693132694
1993-05-17;6.07;0.022667594683878356
1993-05-14;6.03;0.022522492451648723
1993-05-13;6.02;0.022486208373351246
1993-05-12;5.96;0.022268432284189288
1993-05-11;5.89;0.022014204868314735
1993-05-10;5.89;0.022014204868314735
1993-05-07;5.92;0.022123179968680518
1993-05-06;5.89;0.022014204868314735
1993-05-05;5.93;0.022159498169660452
1993-05-04;5.92;0.022123179968680518
1993-05-03;5.96;0.022268432284189288
1993-04-30;6.05;0.022595050382667736
1993-04-29;5.99;0.022377335679646393
1993-04-28;6.03;0.022522492451648723
1993-04-27;6.02;0.022486208373351246
1993-04-26;5.94;0.022195812955461136
1993-04-23;5.89;0.022014204868314735
1993-04-22;5.85;0.021868856883155985
1993-04-21;5.86;0.021905199008309673
1993-04-20;5.87;0.02194153771379881
1993-04-19;5.87;0.02194153771379881
1993-04-16;5.89;0.022014204868314735
1993-04-15;5.88;0.02197787300024512
1993-04-14;5.9;0.02205053331865159
1993-04-13;5.93;0.022159498169660452
1993-04-12;5.92;0.022123179968680518
1993-04-08;5.97;0.02230473682838241
1993-04-07;6.07;0.022667594683878356
1993-04-06;6.08;0.022703861724915342
1993-04-05;6.13;0.022885145859907752
1993-04-02;6.16;0.022993875507859585
1993-04-01;6.06;0.02263132423667713
1993-03-31;6.03;0.022522492451648723
1993-03-30;6.02;0.022486208373351246
1993-03-29;6.06;0.02263132423667713
1993-03-26;6.09;0.022740125360409813
1993-03-25;5.98;0.022341037959994203
1993-03-24;5.95;0.022232124326770908
1993-03-23;5.91;0.022086858351877403
1993-03-22;5.96;0.022268432284189288
1993-03-19;5.95;0.022232124326770908
1993-03-18;5.93;0.022159498169660452
1993-03-17;6.02;0.022486208373351246
1993-03-16;6.06;0.02263132423667713
1993-03-15;6.17;0.02303011192217319
1993-03-12;6.11;0.022812642417369133
1993-03-11;5.96;0.022268432284189288
1993-03-10;5.97;0.02230473682838241
1993-03-09;5.91;0.022086858351877403
1993-03-08;5.85;0.021868856883155985
1993-03-05;5.9;0.02205053331865159
1993-03-04;5.83;0.021796162371279237
1993-03-03;5.88;0.02197787300024512
1993-03-02;5.95;0.022232124326770908
1993-03-01;5.94;0.022195812955461136
1993-02-26;6.03;0.022522492451648723
1993-02-25;6.03;0.022522492451648723
1993-02-24;6.01;0.022449920885692087
1993-02-23;5.92;0.022123179968680518
1993-02-22;6.09;0.022740125360409813
1993-02-19;6.15;0.022957635693132694
1993-02-18;6.17;0.02303011192217319
1993-02-17;6.28;0.023428488235377465
1993-02-16;6.34;0.023645611321798654
1993-02-12;6.35;0.023681786637896884
1993-02-11;6.37;0.023754127105868328
1993-02-10;6.4;0.023862612406744255
1993-02-09;6.41;0.023898767402630305
1993-02-08;6.37;0.023754127105868328
1993-02-05;6.32;0.02357325052215753
1993-02-04;6.39;0.023826454025765997
1993-02-03;6.45;0.02404335354773135
1993-02-02;6.46;0.024079491627548855
1993-02-01;6.38;0.023790292259007195
1993-01-29;6.39;0.023826454025765997
1993-01-28;6.44;0.024007212085952467
1993-01-27;6.48;0.024151757643919858
1993-01-26;6.5;0.024224010140128094
1993-01-25;6.48;0.024151757643919858
1993-01-22;6.57;0.024476787478744377
1993-01-21;6.6;0.024585069996030384
1993-01-20;6.61;0.02462115742272175
1993-01-19;6.59;0.024548979196903353
1993-01-15;6.6;0.024585069996030384
1993-01-14;6.65;0.02476547341763169
1993-01-13;6.71;0.02498184634378564
1993-01-12;6.72;0.025017896715162635
1993-01-11;6.71;0.02498184634378564
1993-01-08;6.75;0.025126027642530246
1993-01-07;6.76;0.025162064558159614
1993-01-06;6.63;0.024693322161306597
1993-01-05;6.61;0.02462115742272175
1993-01-04;6.6;0.024585069996030384
1992-12-31;6.7;0.02494579260687857
1992-12-30;6.68;0.024873675034031706
1992-12-29;6.69;0.0249097355038419
1992-12-28;6.72;0.025017896715162635
1992-12-24;6.69;0.0249097355038419
1992-12-23;6.68;0.024873675034031706
1992-12-22;6.65;0.02476547341763169
1992-12-21;6.71;0.02498184634378564
1992-12-18;6.76;0.025162064558159614
1992-12-17;6.77;0.025198098111411937
1992-12-16;6.77;0.025198098111411937
1992-12-15;6.83;0.025414228856446286
1992-12-14;6.83;0.025414228856446286
1992-12-11;6.8;0.025306178603279328
1992-12-10;6.77;0.025198098111411937
1992-12-09;6.76;0.025162064558159614
1992-12-08;6.73;0.025053943721675687
1992-12-07;6.78;0.025234128302931147
1992-12-04;6.84;0.02545023889071185
1992-12-03;6.91;0.02570221516011717
1992-12-02;6.93;0.025774178193938013
1992-12-01;6.94;0.025810154682992525
1992-11-30;6.95;0.02584612782094986
1992-11-27;6.93;0.025774178193938013
1992-11-25;6.84;0.02545023889071185
1992-11-24;6.82;0.02537821546420016
1992-11-23;6.86;0.025522248887854815
1992-11-20;6.84;0.02545023889071185
1992-11-19;6.81;0.02534219871335175
1992-11-18;6.78;0.025234128302931147
1992-11-17;6.86;0.025522248887854815
1992-11-16;6.9;0.025666228614085185
1992-11-13;6.82;0.02537821546420016
1992-11-12;6.79;0.025270155133361172
1992-11-10;6.91;0.02570221516011717
1992-11-09;7.0;0.026025943266416718
1992-11-06;6.97;0.02591806404612651
1992-11-05;6.87;0.025558248851975662
1992-11-04;6.89;0.025630238714469122
1992-11-03;6.87;0.025558248851975662
1992-11-02;6.88;0.025594245460647258
1992-10-30;6.8;0.025306178603279328
1992-10-29;6.71;0.02498184634378564
1992-10-28;6.76;0.025162064558159614
1992-10-27;6.78;0.025234128302931147
1992-10-26;6.83;0.025414228856446286
1992-10-23;6.83;0.025414228856446286
1992-10-22;6.74;0.025089987363924315
1992-10-21;6.8;0.025306178603279328
1992-10-20;6.86;0.025522248887854815
1992-10-19;6.69;0.0249097355038419
